u,v,mode,distance_km,terrain,route_ref,lanes,highway,bridge,tunnel,surface,osm_way_id
n2917696568,n2917696597,road,1.76,plain,NH-108A,2,trunk,0,0,,1099636745
n2917696568,n2917696679,road,1.57,plain,NH-108A,2,trunk,0,0,,288216698
n2917696597,n2917696724,road,0.25,plain,NH-108A,2,trunk,0,0,,1126871090
n2917696724,n2917696761,road,5.65,mountain,NH-108A,2,trunk,0,0,,1019629236
n2917696761,n2917696839,road,3.82,hilly,NH-108A,2,trunk,0,0,,740952293
n2917696839,n4643564541,road,13.98,plain,secondary,2,secondary,0,0,,656848973
n2917752016,n2917752108,road,5.51,hilly,NH208,2,trunk,0,0,,288222551
n2919179868,n2919179983,road,4.28,mountain,NH310,2,trunk,0,0,,459434905
n2920796066,n567512026,road,1.87,plain,NH715,2,trunk,0,0,,1136680768
n2920796069,n567486083,road,0.12,plain,NH715,2,trunk,1,0,,288523065
n2920796069,n567512068,road,2.52,plain,NH715,2,trunk,0,0,,288523066
n2921876500,n3677914259,road,0.23,plain,NH17,2,trunk,0,0,,1274681264
n2921876500,n568597475,road,0.16,plain,NH17,2,trunk,1,0,,288639202
n2921918806,n2921918807,road,0.11,plain,NH17,2,trunk,1,0,asphalt,288639185
n2921918806,n568602584,road,1.63,plain,NH17,2,trunk,0,0,asphalt,1047087216
n2921918807,n568602059,road,0.24,plain,NH17,2,trunk,0,0,asphalt,1034764771
n2926094146,n2926094680,road,6.03,hilly,NH27,2,trunk,0,0,,656974446
n2926094146,n2926095072,road,1.36,plain,NH27,2,trunk,0,0,,666911002
n2926094151,n2926095072,road,1.64,plain,NH27,2,trunk,0,0,,666911003
n2926095946,n2926095960,road,0.31,plain,NH27,2,trunk,0,0,,1138681299
n2926095960,n2926095991,road,2.85,plain,NH27,2,trunk,0,0,,1138681304
n2926095991,n2926095996,road,0.25,plain,NH27,2,trunk,0,0,,1138681304
n2926095996,n2926096138,road,1.95,plain,NH27,2,trunk,0,0,,1138681310
n2926096138,n2926096142,road,0.61,plain,NH27,2,trunk,0,0,,1138681309
n2926096142,n2926096512,road,0.52,plain,NH27,2,trunk,0,0,,1142097819
n2926096512,n2926096522,road,0.37,plain,NH27,2,trunk,0,0,,1453527657
n2926096522,n2926096572,road,1.26,plain,NH27,2,trunk,1,0,,1453527659
n2926096566,n2926096589,road,0.68,plain,NH27,2,trunk,1,0,,611988020
n2926096566,n567381986,road,4.13,plain,NH27,2,trunk,0,0,,289052195
n2926096572,n2926096857,road,1.18,plain,NH27,2,trunk,0,0,,1138678002
n2926096589,n2926096848,road,3.99,plain,NH27,2,trunk,0,0,,611988019
n2926096848,n2926097170,road,1.92,plain,NH27,2,trunk,0,0,,289052042
n2926096857,n2926097455,road,1.85,plain,NH27,2,trunk,0,0,,1138678002
n2926096874,n2926097418,road,3.3,plain,NH27,2,trunk,0,0,,1138644377
n2926096874,n2926097475,road,3.01,plain,NH27,2,trunk,0,0,,1138644375
n2926097170,n2926097418,road,1.5,plain,NH27,2,trunk,0,0,,1138644380
n2926097455,n2926097703,road,1.43,plain,NH27,2,trunk,0,0,,1138678002
n2926097475,n567382146,road,0.48,plain,NH27,2,trunk,0,0,,289052167
n2926097703,n2926097712,road,0.91,plain,NH27,2,trunk,0,0,,1138676639
n2926097712,n2926097739,road,0.41,plain,NH27,2,trunk,0,0,,1138676641
n2926097739,n3897173146,road,0.56,plain,NH27,2,trunk,0,0,,1138676648
n2926154982,n2926155032,road,6.91,hilly,NH127A,2,trunk,0,0,,126713920
n2926154982,n5775678354,road,4.04,hilly,SH6,2,primary,0,0,,609803325
n2926154982,n5794288744,road,4.14,plain,SH6,2,primary,0,0,,609803325
n2926155032,n2926155084,road,6.95,plain,NH127A,2,trunk,0,0,,289064939
n2926155083,n2926155084,road,0.15,plain,NH127A,2,trunk,1,0,,289064936
n2926155083,n2926155115,road,7.91,plain,NH127A,2,trunk,0,0,,289064938
n2926323039,n2926323046,road,0.51,plain,NH127B,2,trunk,0,0,,289081496
n2926323046,n2926323056,road,1.84,plain,NH127B,2,trunk,0,0,,289081496
n2926323046,n4023363285,road,0.56,plain,secondary,2,secondary,0,0,,399617085
n2926323056,n2926323130,road,8.1,hilly,NH127B,2,trunk,0,0,,289081504
n2926323130,n2926323156,road,0.84,plain,NH127B,2,trunk,0,0,,334680478
n2926323156,n2926323167,road,0.08,plain,NH127B,2,trunk,1,0,,289081499
n2926323167,n3173460062,road,3.82,plain,NH 127B,2,trunk,0,0,,384864723
n2926323240,n569193256,road,1.67,plain,NH27,2,trunk,0,0,,363539331
n2926323240,n569193404,road,1.63,plain,NH27,2,trunk,0,0,,386384606
n2926580671,n2926581846,road,2.24,plain,NH427,2,trunk,0,0,,289108123
n2926581803,n2926581816,road,11.28,plain,NH427,2,trunk,0,0,,289108124
n2926581803,n5498007748,road,19.56,plain,secondary,2,secondary,0,0,,572005467
n2927938484,n5730492021,road,10.76,plain,NH329,2,trunk,0,0,,289248396
n2927938957,n6018333336,road,2.87,plain,NH329,2,trunk,0,0,,638591394
n2967218985,n2967219001,road,4.3,plain,secondary,2,secondary,0,0,,621079622
n2967218985,n5867268819,road,0.95,plain,secondary,2,secondary,0,0,,1304713297
n2967218990,n2967218994,road,1.58,plain,SH-005,2,primary,0,0,asphalt,1304929262
n2967218994,n2967219004,road,5.49,plain,SH-005,2,primary,0,0,asphalt,293149251
n2967219001,n2967219009,road,0.9,plain,secondary,2,secondary,0,0,,621083912
n2967219004,n2967219009,road,5.29,plain,SH-005,2,primary,0,0,asphalt,540413025
n2967219009,n6737201205,road,9.57,plain,SH-005,2,primary,0,0,asphalt,540413026
n2967219022,n2967219023,road,1.73,plain,secondary,2,secondary,0,0,,1304929270
n2967220343,n2967220361,road,3.39,plain,SH-002,2,primary,0,0,asphalt,1304713298
n2967220343,n3880129702,road,7.5,hilly,SH-007,2,primary,0,0,asphalt,1306789209
n2967220361,n5867268819,road,4.28,plain,SH-002,2,primary,0,0,asphalt,293149249
n2976469237,n3700175916,road,19.45,mountain,secondary,2,secondary,0,0,,366024931
n2983540749,n835239080,road,0.08,plain,NH515,2,trunk,1,0,,294737957
n3008327477,n3008480921,road,4.19,mountain,secondary,2,secondary,0,0,,827038734
n3008480899,n3008480921,road,2.65,plain,secondary,2,secondary,0,0,,1119962584
n3018172995,n3018173026,road,0.09,plain,primary,2,primary,1,0,,777399947
n3018172995,n567486480,road,15.64,hilly,primary,2,primary,0,0,,22832893
n3106396317,n3677615207,road,1.75,plain,primary,2,primary,0,0,,1301130302
n3110856484,n3110856488,road,0.23,plain,secondary,2,secondary,1,0,,306237919
n3110856484,n8344614472,road,1.75,plain,secondary,2,secondary,0,0,,897890825
n3110856488,n3703192980,road,15.5,mountain,secondary,2,secondary,0,0,unpaved,1468577418
n3110856488,n3703293159,road,10.56,mountain,secondary,2,secondary,0,0,unpaved,1468577418
n3110856488,n3703361135,road,1.96,plain,secondary,2,secondary,0,0,,897890818
n3158879810,n3158923508,road,1.63,plain,CA-M-016,2,secondary,0,0,asphalt,149124212
n3158885672,n5451398932,road,0.55,plain,SH-1023,2,primary,0,0,,310463284
n3158885706,n4571889985,road,4.33,plain,SH-1023,2,primary,0,0,asphalt,667131694
n3158888250,n567777033,road,2.42,plain,secondary,2,secondary,0,0,asphalt,310463727
n3158888250,n9713063992,road,0.17,plain,secondary,2,secondary,0,0,,1327331232
n3158888700,n3158896424,road,1.63,plain,secondary,2,secondary,0,0,,388107561
n3158896421,n3158896424,road,0.43,plain,secondary,2,secondary,0,0,,1327331233
n3158896421,n5298833849,road,0.13,plain,secondary,2,secondary,0,0,asphalt,1320810093
n3158918845,n5298833899,road,0.43,plain,SH37,2,primary,0,0,,1057540273
n3158918983,n9717749972,road,0.2,plain,SH37,2,primary,0,0,,310466089
n3158919120,n9717749972,road,0.86,plain,SH37,2,primary,0,0,,310466089
n3158919370,n3158919698,road,0.8,plain,SH37,2,primary,0,0,,1066112630
n3158919697,n3158919698,road,0.47,plain,SH37,2,primary,0,0,,1057836097
n3158923508,n3158923546,road,0.51,plain,CA-M-016,2,secondary,0,0,asphalt,1328432566
n3158923546,n3158923588,road,1.66,plain,CA-M-016,2,secondary,0,0,asphalt,1057591990
n3158923588,n3158923616,road,1.44,plain,CA-M-016,2,secondary,0,0,paved,310466373
n3158923616,n5451399005,road,0.09,plain,NH27,2,trunk,1,0,asphalt,566144645
n3158933748,n3158933756,road,1.17,plain,CA-M-017,2,secondary,0,0,paved,310467223
n3158933748,n9143740280,road,0.29,plain,CA-M-017,2,secondary,0,0,,1328436465
n3158933756,n3158934591,road,1.1,plain,CA-M-017,2,secondary,0,0,paved,1328436464
n3160185157,n3160185170,road,0.85,plain,SH39,2,primary,0,0,,310576066
n3160185157,n3160231808,road,1.0,plain,SH39,2,primary,0,0,,310579971
n3160185170,n3160185171,road,0.22,plain,SH39,2,primary,0,0,,310576066
n3160185170,n6241313911,road,2.72,plain,CA-M-006,2,secondary,0,0,asphalt,666613430
n3160185171,n3160185194,road,4.02,hilly,SH39,2,primary,0,0,,1058089179
n3160185194,n3160185425,road,4.76,hilly,SH39,2,primary,0,0,,310576034
n3160185425,n3160185503,road,3.29,plain,SH39,2,primary,0,0,,310576061
n3160185534,n3160185572,road,1.67,plain,SH39,2,primary,0,0,,310576051
n3160185534,n5298833851,road,4.07,hilly,secondary,2,secondary,0,0,asphalt,1341946176
n3160185534,n567780752,road,3.75,plain,secondary,2,secondary,0,0,asphalt,548494975
n3160185572,n3160185582,road,1.14,plain,SH39,2,primary,0,0,,310576016
n3160185582,n567777033,road,0.35,plain,SH39,2,primary,0,0,,1066121898
n3160185598,n567780752,road,5.28,plain,NH306,2,trunk,0,0,,44769326
n3160230159,n5232413129,road,0.71,plain,CA-M-009,2,secondary,0,0,asphalt,668630702
n3160231654,n3160231778,road,1.66,plain,SH39,2,primary,0,0,,310579973
n3173460062,n3173460127,road,1.64,plain,NH 127B,2,trunk,0,0,,390157790
n3173460085,n3173460126,road,0.09,plain,SH2,2,primary,1,0,,386994371
n3173460085,n3173460680,road,7.2,plain,SH2,2,primary,0,0,,110534233
n3173460085,n5945042630,road,1.13,plain,ODR5,2,secondary,0,0,,629633241
n3173460126,n3173469979,road,4.58,plain,SH2,2,primary,0,0,,311648620
n3173460127,n3173460680,road,0.81,plain,NH 127B,2,trunk,0,0,,390157790
n3173460127,n3933174777,road,0.84,plain,SH11,2,primary,0,0,,390157793
n3173460129,n6018098541,road,3.66,plain,NH 127B,2,trunk,0,0,,334680476
n3173469617,n3173469643,road,14.85,hilly,SH2,2,primary,0,0,,498679710
n3173469617,n3173469992,road,3.62,plain,SH2,2,primary,0,0,,498679707
n3173469619,n3173469643,road,1.7,plain,SH12,2,primary,0,0,,336982869
n3173469638,n3173469992,road,1.87,plain,SH2,2,primary,0,0,,498960843
n3173469638,n3173470227,road,0.34,plain,SH2,2,primary,0,0,,498960841
n3173469643,n4898173042,road,2.53,plain,SH12,2,primary,0,0,,227908746
n3173469979,n3173470227,road,16.96,mountain,SH2,2,primary,0,0,,499129214
n3173548322,n3173560387,road,22.26,hilly,primary,2,primary,0,0,asphalt,311651805
n3173548322,n568992230,road,23.94,hilly,primary,2,primary,0,0,,311651615
n3173560410,n6251832338,road,9.43,mountain,SH-021,2,primary,0,0,,667699591
n3173566127,n3173566851,road,8.48,mountain,NH627,1,trunk,0,0,paved,384545269
n3173566127,n3878466615,road,8.89,hilly,NH627,1,trunk,0,0,paved,1003959491
n3173566851,n3173573384,road,8.13,mountain,NH627,2,trunk,0,0,asphalt,384545268
n3173570147,n3173573097,road,4.04,mountain,NH627,2,trunk,0,0,,384547305
n3173570147,n3173573384,road,1.94,plain,NH627,2,trunk,0,0,,384547306
n3173573097,n3173577191,road,21.05,mountain,NH627,2,trunk,0,0,,384547304
n3173577191,n3173579052,road,0.15,plain,NH627,2,trunk,1,0,,384550871
n3173577191,n6175513063,road,9.84,mountain,SH16,2,primary,0,0,,659589582
n3173578975,n3173579052,road,26.02,mountain,NH627,2,trunk,0,0,,384550868
n3173611022,n3173611027,road,0.54,plain,SH37,2,primary,0,0,,311654924
n3173611022,n3826828468,road,1.04,plain,NH27,2,trunk,0,0,asphalt,379379542
n3173611022,n3826828488,road,0.57,plain,NH27,2,trunk,0,0,asphalt,379379542
n3173611026,n3173611027,road,0.29,plain,SH37,2,primary,0,0,,311654924
n3173611026,n3173611055,road,0.56,plain,SH37,2,primary,0,0,,311654924
n3173656957,n3173657996,road,3.19,plain,NH108,2,trunk,0,0,,1343894554
n3173657996,n3173659777,road,6.67,mountain,NH108,2,trunk,0,0,,311662965
n3173657996,n3885902039,road,14.36,mountain,secondary,2,secondary,0,0,,385235104
n3173659777,n6001383839,road,9.75,mountain,NH108,2,trunk,0,0,,636393475
n3173660337,n3173660823,road,3.77,mountain,NH108,2,trunk,0,0,,564015281
n3173660337,n4571757469,road,2.12,plain,secondary,2,secondary,0,0,asphalt,198204512
n3173660823,n6001383839,road,6.01,mountain,NH108,2,trunk,0,0,,636393464
n3173670413,n3173675524,road,1.18,plain,secondary,2,secondary,0,0,,1127466260
n3173670413,n3657296463,road,4.44,hilly,secondary,2,secondary,0,0,,1127466261
n3173676986,n3173711184,road,8.31,hilly,primary,2,primary,0,0,,311672820
n3173704182,n3173704205,road,2.13,plain,secondary,2,secondary,0,0,gravel,760390926
n3173704182,n3701076353,road,0.25,plain,secondary,2,secondary,0,0,gravel,1051492518
n3173704205,n567774564,road,2.34,plain,secondary,2,secondary,0,0,gravel,680445098
n3175911973,n3175912216,road,6.14,mountain,NH713,2,trunk,0,0,,1368034895
n3175911973,n3877647577,road,21.35,mountain,NH713,2,trunk,0,0,,311851847
n3175912216,n3175912311,road,3.65,mountain,NH713,2,trunk,0,0,,1482741672
n3175912311,n3175920440,road,17.69,mountain,NH713,2,trunk,0,0,,1368034896
n3175920440,n3175964719,road,5.53,mountain,NH713,2,trunk,0,0,,1368034894
n3175964719,n3175965095,road,5.7,mountain,NH713,2,trunk,0,0,,1368034891
n3175965095,n3903456062,road,14.89,mountain,NH713,2,trunk,0,0,,1368034884
n3176031335,n3903454125,road,0.83,plain,NH713,2,trunk,0,0,,975716791
n3176043386,n3176043813,road,1.47,plain,secondary,2,secondary,0,0,,311854147
n3176043389,n3176043408,road,0.18,plain,secondary,2,secondary,1,0,,401782024
n3176043389,n3176043744,road,4.76,mountain,secondary,2,secondary,0,0,,401782030
n3176043744,n3176043848,road,7.21,mountain,secondary,2,secondary,0,0,,401782032
n3176043813,n3176043848,road,0.1,plain,secondary,2,secondary,1,0,,401782026
n3176054713,n3176054721,road,5.82,hilly,primary,2,primary,0,0,,311856475
n3176054713,n3176055376,road,3.24,plain,primary,2,primary,0,0,,311856462
n3176054721,n3176058965,road,8.12,mountain,primary,2,primary,0,0,,311856506
n3176058961,n3176058965,road,6.98,mountain,primary,2,primary,0,0,,455727199
n3176058961,n3176061192,road,3.17,hilly,primary,2,primary,0,0,,1072932804
n3176058961,n8318501431,road,3.84,mountain,secondary,2,secondary,0,0,,894910803
n3176060815,n3176061192,road,5.43,mountain,primary,2,primary,0,0,,311856540
n3176060815,n3176072973,road,35.23,mountain,primary,2,primary,0,0,,311856577
n3176072973,n3176072975,road,0.2,plain,primary,2,primary,0,0,,1353873982
n3176093865,n3176093870,road,0.11,plain,primary,2,primary,1,0,,961086595
n3176093865,n3178199100,road,17.97,mountain,primary,2,primary,0,0,,311857821
n3176093870,n342099041,road,1.12,plain,primary,2,primary,0,0,,961086594
n3178199100,n3178199116,road,0.18,plain,primary,2,primary,1,0,,961086556
n3178199116,n3178199121,road,0.78,plain,primary,2,primary,0,0,,961086565
n3178199121,n3178203894,road,2.46,plain,primary,2,primary,0,0,,312014146
n3178203894,n3178209375,road,11.32,mountain,primary,2,primary,0,0,,312014599
n3178203894,n3703192312,road,0.31,plain,secondary,2,secondary,0,0,unpaved,366341031
n3178209375,n3178209387,road,14.44,mountain,primary,2,primary,0,0,,312014602
n3178209387,n3178211937,road,15.05,mountain,primary,2,primary,0,0,,312014838
n3178211937,n3178213064,road,7.91,mountain,primary,2,primary,0,0,,312014991
n3178213064,n8344614472,road,1.91,plain,secondary,2,secondary,0,0,,897890826
n3179532665,n603538938,road,4.09,hilly,SH,2,secondary,0,0,,1249980877
n3179532665,n904866536,road,0.42,plain,SH,2,secondary,0,0,,1245392988
n3179552235,n3179554129,road,0.11,plain,NH 717B,2,trunk,1,0,,353285064
n3179552235,n4875922980,road,26.74,mountain,NH 717B,2,trunk,0,0,asphalt,353285063
n3179554302,n4875922980,road,8.1,mountain,NH 717A,2,trunk,0,0,,695976862
n3179664236,n3179664249,road,6.09,mountain,primary,2,primary,0,0,,627258908
n3179664236,n3179665350,road,0.94,plain,primary,2,primary,0,0,,629475462
n3179665350,n3881744723,road,9.15,mountain,NH702B,2,trunk,0,0,,384479217
n3179711617,n3179713799,road,0.97,plain,SH-008,2,primary,0,0,asphalt,725176359
n3179713363,n3179713676,road,2.75,plain,SH-007,2,primary,0,0,paved,607045572
n3179713537,n3179713554,road,0.26,plain,SH-008,2,primary,0,0,paved,1307290683
n3179713537,n3179713799,road,2.64,plain,SH-008,2,primary,0,0,asphalt,312136549
n3179713537,n5804672083,road,8.24,plain,SH-011,2,primary,0,0,,1306248863
n3179713554,n3179713699,road,0.11,plain,SH-008,2,primary,1,0,paved,613488293
n3179713676,n5807617241,road,2.3,plain,SH-007,2,primary,0,0,paved,1306687822
n3179713699,n3179713882,road,2.26,plain,SH-008,2,primary,0,0,paved,613488288
n3179713882,n5753922044,road,5.18,plain,SH-008,2,primary,0,0,paved,607045570
n3179739570,n3179739996,road,9.67,plain,secondary,2,secondary,0,0,,312138561
n3179739577,n3179739771,road,4.79,plain,NH315,2,trunk,0,0,,659695774
n3179739577,n3179740541,road,2.3,plain,NH315,2,trunk,0,0,,1084293217
n3179739643,n3179739747,road,4.63,plain,secondary,2,secondary,0,0,,995859400
n3179739643,n3179739771,road,1.16,plain,NH315,2,trunk,0,0,,975474476
n3179739643,n4193528565,road,0.23,plain,NH215,2,trunk,0,0,asphalt,1307341212
n3179739643,n9027007127,road,0.78,plain,NH315,2,trunk,0,0,asphalt,1149152293
n3179739747,n3179739996,road,0.11,plain,secondary,2,secondary,1,0,,995859401
n3253382636,n3253384681,road,11.47,mountain,NH702A,2,trunk,0,0,,318937020
n3253382636,n3878932684,road,12.1,mountain,NH702A,2,trunk,0,0,,198359188
n3253382636,n3883900985,road,5.51,mountain,secondary,2,secondary,0,0,,385037174
n3253382636,n3883902009,road,7.21,mountain,secondary,2,secondary,0,0,,385037203
n3253382636,n5895090710,road,10.5,mountain,secondary,2,secondary,0,0,,624278302
n3253384681,n3253385021,road,13.78,mountain,NH702A,2,trunk,0,0,,626998226
n3309034374,n3309034381,road,2.39,plain,secondary,2,secondary,0,0,,343920549
n3309034374,n3519943822,road,1.83,plain,secondary,2,secondary,0,0,,1257817273
n3309034381,n3309034382,road,0.15,plain,secondary,2,secondary,1,0,,614529960
n3309034382,n3309034387,road,2.04,plain,secondary,2,secondary,0,0,,614529958
n3309034387,n3517621029,road,9.0,plain,secondary,2,secondary,0,0,asphalt,345070449
n3309034387,n3517621191,road,0.18,plain,secondary,2,secondary,0,0,asphalt,345070449
n3310320249,n3310320250,road,0.14,plain,secondary,2,secondary,1,0,,968425402
n3310320250,n3310320255,road,3.26,plain,secondary,2,secondary,0,0,,324292584
n3310320255,n3310320256,road,0.11,plain,secondary,2,secondary,1,0,,1263150910
n3310320572,n3310320577,road,3.35,plain,NH715A,2,trunk,0,0,,324292585
n3310320572,n5775867302,road,2.81,plain,NH715A,2,trunk,0,0,,1255710662
n3310320577,n3310320579,road,2.62,plain,NH715A,2,trunk,0,0,,1304833640
n3310320579,n5775867325,road,0.08,plain,NH715A,2,trunk,1,0,,968739327
n3333759536,n3333765826,road,0.12,plain,trunk,2,trunk,1,0,,326707557
n3333759536,n3701353029,road,0.42,plain,NH208,2,trunk,0,0,asphalt,461708501
n3337362407,n9987213276,road,6.09,plain,NH15,2,trunk,0,0,,978242941
n3345442024,n3345442035,road,0.11,plain,NH327C,2,trunk,1,0,,327729868
n3345442035,n3345442064,road,1.54,plain,NH327C,2,trunk,0,0,,327729881
n3345442064,n3345443329,road,3.13,plain,NH327C,2,trunk,0,0,,327729881
n3345443325,n3345443329,road,0.1,plain,NH327C,2,trunk,1,0,,327729869
n3345443325,n3345443403,road,5.54,plain,NH327C,2,trunk,0,0,,327729875
n3345443403,n3345443404,road,0.17,plain,NH327C,2,trunk,1,0,,327729870
n3345462467,n3345462633,road,3.32,plain,primary,2,primary,0,0,,500479332
n3345462467,n8458502847,road,0.33,plain,primary,2,primary,0,0,,1091370438
n3345462633,n3345462679,road,3.35,plain,primary,2,primary,0,0,,500546885
n3345462679,n3345462703,road,1.58,plain,primary,2,primary,0,0,,608925674
n3363539257,n5775866712,road,0.94,plain,NH715A,2,trunk,0,0,,975597842
n3367513140,n835159533,road,0.63,plain,NH27,2,trunk,0,0,,327755376
n3367513140,n835160279,road,0.08,plain,NH27,2,trunk,1,0,,1035125120
n3388591641,n3951303910,road,0.08,plain,SH1,2,primary,1,0,asphalt,659389686
n3393379510,n4332457059,road,6.78,mountain,primary,2,primary,0,0,,435316427
n342098065,n567485353,road,6.06,plain,NH15,2,trunk,0,0,asphalt,44733868
n342098065,n567485412,road,0.43,plain,NH15,2,trunk,0,0,,44734383
n342099041,n835236359,road,13.67,mountain,NH13,2,trunk,0,0,,69870113
n342099208,n835357953,road,0.19,plain,trunk,2,trunk,0,0,,1353112878
n342099620,n567486287,road,0.35,plain,NH15,2,primary,0,0,,389363497
n342099620,n567486324,road,2.67,plain,primary,2,primary,0,0,,826599922
n3431633207,n3889160571,road,1.38,plain,secondary,2,secondary,0,0,,96566495
