id,name,state,lat,lon,kind,population,has_market,has_coldstore
n4023362771,n4023362771,,25.70726,90.004327,junction,0,0,0
n4023363285,n4023363285,,25.757832,89.985268,junction,0,0,0
n4034954757,n4034954757,,28.783423,95.892765,junction,0,0,0
n4052836188,n4052836188,,27.108616,95.158524,junction,0,0,0
n4052836693,n4052836693,,27.210863,95.177006,junction,0,0,0
n4052836712,n4052836712,,27.241994,94.985364,junction,0,0,0
n4052836742,n4052836742,,27.221941,95.189472,junction,0,0,0
n4052837207,n4052837207,,27.232284,95.170191,junction,0,0,0
n4052837258,n4052837258,,27.262252,95.176232,junction,0,0,0
n4052837262,n4052837262,,27.2733,95.290751,junction,0,0,0
n4052837592,n4052837592,,27.109589,95.158249,junction,0,0,0
n4052837599,n4052837599,,27.121979,95.141529,junction,0,0,0
n4052837614,n4052837614,,27.136142,95.141509,junction,0,0,0
n4052837615,n4052837615,,27.137271,95.141502,junction,0,0,0
n4052837622,n4052837622,,27.141076,95.152434,junction,0,0,0
n4052837630,n4052837630,,27.148521,95.139095,junction,0,0,0
n4052837633,n4052837633,,27.155053,95.108091,junction,0,0,0
n4052837690,n4052837690,,27.169321,95.056097,junction,0,0,0
n4052837712,n4052837712,,27.188709,95.03503,junction,0,0,0
n4052837753,n4052837753,,27.196225,95.312741,junction,0,0,0
n4052837754,n4052837754,,27.201938,95.027429,junction,0,0,0
n4052837774,n4052837774,,27.203176,95.291177,junction,0,0,0
n4052837990,n4052837990,,27.319802,95.310913,junction,0,0,0
n4052837992,n4052837992,,27.321668,95.30895,junction,0,0,0
n4052849141,n4052849141,,27.867164,95.760495,junction,0,0,0
n4066636204,n4066636204,,25.845125,88.032942,junction,0,0,0
n4066636229,n4066636229,,25.804641,88.019461,junction,0,0,0
n4066636571,n4066636571,,25.741147,87.939001,junction,0,0,0
n4066636907,n4066636907,,25.801698,87.973724,junction,0,0,0
n4080112326,n4080112326,,26.316052,91.118002,junction,0,0,0
n4080112329,n4080112329,,26.316816,91.1187,junction,0,0,0
n4080112891,n4080112891,,26.368312,91.224388,junction,0,0,0
n4083015562,n4083015562,,26.606866,93.586388,junction,0,0,0
n4083035587,n4083035587,,26.569188,93.540017,junction,0,0,0
n4083053074,n4083053074,,26.573296,93.562783,junction,0,0,0
n4095375229,n4095375229,,24.299431,92.024008,junction,0,0,0
n4103314522,n4103314522,,23.74198,91.157894,junction,0,0,0
n4116852802,n4116852802,,23.476077,91.268325,junction,0,0,0
n4116852820,n4116852820,,23.482499,91.258717,junction,0,0,0
n4116853120,n4116853120,,23.57267,91.20955,junction,0,0,0
n4116853379,n4116853379,,23.634994,91.21279,junction,0,0,0
n4116853408,n4116853408,,23.648765,91.233188,junction,0,0,0
n4116853409,n4116853409,,23.650087,91.234009,junction,0,0,0
n4116853426,n4116853426,,23.666405,91.247656,junction,0,0,0
n4117423783,n4117423783,,24.472966,92.442677,junction,0,0,0
n4117423790,n4117423790,,24.485193,92.434362,junction,0,0,0
n4117423821,n4117423821,,24.271435,92.389315,junction,0,0,0
n4117423861,n4117423861,,24.294677,92.395707,junction,0,0,0
n4117423872,n4117423872,,24.30687,92.397877,junction,0,0,0
n4117423929,n4117423929,,24.335327,92.394231,junction,0,0,0
n4117423943,n4117423943,,24.342197,92.394959,junction,0,0,0
n4117424091,n4117424091,,24.378003,92.400977,junction,0,0,0
n4117424109,n4117424109,,24.390711,92.412218,junction,0,0,0
n4117424138,n4117424138,,24.424794,92.430056,junction,0,0,0
n4117424177,n4117424177,,24.504863,92.430121,junction,0,0,0
n4117424290,n4117424290,,24.529804,92.424073,junction,0,0,0
n4117424295,n4117424295,,24.546752,92.420401,junction,0,0,0
n4117424312,n4117424312,,24.57687,92.403031,junction,0,0,0
n4117424318,n4117424318,,24.584756,92.400073,junction,0,0,0
n4117424319,n4117424319,,24.588234,92.408726,junction,0,0,0
n4117424325,n4117424325,,24.596603,92.398679,junction,0,0,0
n4117424328,n4117424328,,24.60372,92.391146,junction,0,0,0
n4117424377,n4117424377,,24.618632,92.367007,junction,0,0,0
n4117424495,n4117424495,,24.637428,92.337396,junction,0,0,0
n4117424510,n4117424510,,24.55502,92.45503,junction,0,0,0
n4117424516,n4117424516,,24.548173,92.431844,junction,0,0,0
n4123548024,n4123548024,,25.656464,90.199163,junction,0,0,0
n4123548812,n4123548812,,25.674573,90.195679,junction,0,0,0
n4123549547,n4123549547,,25.716953,90.120169,junction,0,0,0
n4123550077,n4123550077,,25.809551,90.060275,junction,0,0,0
n4123550331,n4123550331,,25.844307,90.042514,junction,0,0,0
n4153120129,n4153120129,,26.736539,94.452145,junction,0,0,0
n4153138223,n4153138223,,26.717554,94.445568,junction,0,0,0
n4153138265,n4153138265,,26.688478,94.400793,junction,0,0,0
n4193528565,n4193528565,,27.417937,95.978843,junction,0,0,0
n4193528572,n4193528572,,27.425757,95.973838,junction,0,0,0
n4193528577,n4193528577,,27.442376,95.948002,junction,0,0,0
n4194569439,n4194569439,,27.443202,95.940159,junction,0,0,0
n4194569457,n4194569457,,27.483899,95.910678,junction,0,0,0
n4194569459,n4194569459,,27.489102,95.909178,junction,0,0,0
n4199371099,n4199371099,,26.674457,88.471079,junction,0,0,0
n4204887347,n4204887347,,26.871728,88.870066,junction,0,0,0
n4233982229,n4233982229,,26.566658,93.537336,junction,0,0,0
n4233982473,n4233982473,,26.56674,93.531342,junction,0,0,0
n4233982492,n4233982492,,26.571854,93.530577,junction,0,0,0
n4233982501,n4233982501,,26.575279,93.528648,junction,0,0,0
n4233982748,n4233982748,,26.588026,93.465772,junction,0,0,0
n4233982821,n4233982821,,26.57893,93.457008,junction,0,0,0
n4233982884,n4233982884,,26.578223,93.428639,junction,0,0,0
n4233982951,n4233982951,,26.587574,93.415459,junction,0,0,0
n4234505444,n4234505444,,26.586254,93.619918,junction,0,0,0
n4234505624,n4234505624,,26.586958,93.629241,junction,0,0,0
n4234505655,n4234505655,,26.585051,93.639437,junction,0,0,0
n4234506067,n4234506067,,26.582882,93.608705,junction,0,0,0
n4234506117,n4234506117,,26.57499,93.594019,junction,0,0,0
n4234506128,n4234506128,,26.576575,93.589197,junction,0,0,0
n4234506347,n4234506347,,26.574249,93.568083,junction,0,0,0
n4234506351,n4234506351,,26.573062,93.565332,junction,0,0,0
n4234506367,n4234506367,,26.575937,93.573536,junction,0,0,0
n4242479076,n4242479076,,26.652651,91.714852,junction,0,0,0
n4242479081,n4242479081,,26.653026,91.713682,junction,0,0,0
n4242479794,n4242479794,,26.654546,91.711578,junction,0,0,0
n4253756329,n4253756329,,27.188253,93.291426,junction,0,0,0
n4253756356,n4253756356,,27.187462,93.287019,junction,0,0,0
n4254061707,n4254061707,,27.191107,93.288887,junction,0,0,0
n4260245049,n4260245049,,25.443131,93.36302,junction,0,0,0
n4273309772,n4273309772,,24.936612,92.638865,junction,0,0,0
n4273309782,n4273309782,,24.94666,92.626017,junction,0,0,0
n4273313597,n4273313597,,24.952276,92.617926,junction,0,0,0
n4273499654,n4273499654,,26.82399,94.807684,junction,0,0,0
n4273512624,n4273512624,,26.815542,94.810171,junction,0,0,0
n4273512900,n4273512900,,26.852241,94.799551,junction,0,0,0
n4279635428,n4279635428,,26.734218,88.686121,junction,0,0,0
n4279635430,n4279635430,,26.735445,88.68332,junction,0,0,0
n4279635437,n4279635437,,26.737214,88.647429,junction,0,0,0
n4279635445,n4279635445,,26.737598,88.654352,junction,0,0,0
n4279635450,n4279635450,,26.738367,88.660149,junction,0,0,0
n4279635456,n4279635456,,26.739095,88.665343,junction,0,0,0
n4279635464,n4279635464,,26.742311,88.641167,junction,0,0,0
n4281607793,n4281607793,,26.209267,89.392117,junction,0,0,0
n4281611810,n4281611810,,26.14036,89.359424,junction,0,0,0
n4281631125,n4281631125,,26.247315,89.596922,junction,0,0,0
n4281631128,n4281631128,,26.249431,89.608297,junction,0,0,0
n4281631143,n4281631143,,26.255023,89.614097,junction,0,0,0
n4281631406,n4281631406,,26.30573,89.61008,junction,0,0,0
n4281664855,n4281664855,,26.458711,91.395654,junction,0,0,0
n4281664856,n4281664856,,26.459081,91.394675,junction,0,0,0
n4281664938,n4281664938,,26.456321,91.403065,junction,0,0,0
n4281670501,n4281670501,,26.502087,91.366958,junction,0,0,0
n4281670906,n4281670906,,26.491023,91.369609,junction,0,0,0
n4281670922,n4281670922,,26.498511,91.368243,junction,0,0,0
n4283633753,n4283633753,,26.475972,89.540299,junction,0,0,0
n4283633755,n4283633755,,26.476582,89.539965,junction,0,0,0
n4301600004,n4301600004,,25.135231,91.749444,junction,0,0,0
n4301600028,n4301600028,,25.156512,91.746411,junction,0,0,0
n4323611983,n4323611983,,26.099767,92.975314,junction,0,0,0
n4323612707,n4323612707,,26.10323,92.999622,junction,0,0,0
n4323612734,n4323612734,,26.104833,92.991403,junction,0,0,0
n4323612737,n4323612737,,26.104964,92.868509,junction,0,0,0
n4323612752,n4323612752,,26.10964,92.867306,junction,0,0,0
n4323612755,n4323612755,,26.110622,92.865946,junction,0,0,0
n4323612757,n4323612757,,26.112329,92.864457,junction,0,0,0
n4323995054,n4323995054,,27.506779,95.184915,junction,0,0,0
n4323995069,n4323995069,,27.515586,95.181266,junction,0,0,0
n4323995076,n4323995076,,27.519953,95.357666,junction,0,0,0
n4323995223,n4323995223,,27.568794,95.291168,junction,0,0,0
n4323995230,n4323995230,,27.570286,95.323755,junction,0,0,0
n4324014409,n4324014409,,27.528571,95.355436,junction,0,0,0
n4324014457,n4324014457,,27.573354,95.341767,junction,0,0,0
n4324014459,n4324014459,,27.572157,95.368362,junction,0,0,0
n4324640180,n4324640180,,26.877565,95.53103,junction,0,0,0
n4324640181,n4324640181,,26.876175,95.525664,junction,0,0,0
n4324640609,n4324640609,,27.026244,95.200489,junction,0,0,0
n4324640625,n4324640625,,27.025293,95.182264,junction,0,0,0
n4324640639,n4324640639,,27.029011,95.181271,junction,0,0,0
n4324640661,n4324640661,,27.041751,95.183545,junction,0,0,0
n4324640773,n4324640773,,27.075627,95.179348,junction,0,0,0
n4324640774,n4324640774,,27.07605,95.251438,junction,0,0,0
n4324640817,n4324640817,,27.09131,95.196641,junction,0,0,0
n4324640830,n4324640830,,27.092834,95.168221,junction,0,0,0
n4324640859,n4324640859,,27.102958,95.226139,junction,0,0,0
n4324640874,n4324640874,,27.110063,95.241863,junction,0,0,0
n4324640922,n4324640922,,27.142102,95.36561,junction,0,0,0
n4324640934,n4324640934,,27.152527,95.371014,junction,0,0,0
n4324640954,n4324640954,,27.156937,95.316835,junction,0,0,0
n4332457059,n4332457059,,26.699845,94.892833,junction,0,0,0
n4332976460,n4332976460,,25.808618,93.612426,junction,0,0,0
n4332977319,n4332977319,,25.85507,93.710285,junction,0,0,0
n4424514108,n4424514108,,25.95673,90.099818,junction,0,0,0
n4424514135,n4424514135,,25.961852,90.084187,junction,0,0,0
n4424514170,n4424514170,,25.970886,90.150955,junction,0,0,0
n4424514182,n4424514182,,25.980579,90.144319,junction,0,0,0
n4424514188,n4424514188,,25.981698,90.144855,junction,0,0,0
n4436216520,n4436216520,,26.586821,94.179278,junction,0,0,0
n4486909234,n4486909234,,26.784857,94.348603,junction,0,0,0
n4486909279,n4486909279,,26.764959,94.376457,junction,0,0,0
n4486909433,n4486909433,,26.730658,94.424454,junction,0,0,0
n4487554713,n4487554713,,27.170738,88.444277,junction,0,0,0
n4539570144,n4539570144,,23.391748,93.376468,junction,0,0,0
n4552000699,n4552000699,,27.202423,93.146535,junction,0,0,0
n4552051627,n4552051627,,27.560016,94.667767,junction,0,0,0
n4559683107,n4559683107,,23.53428,93.188232,junction,0,0,0
n4570883770,n4570883770,,26.335547,89.214536,junction,0,0,0
n4571035213,n4571035213,,27.533162,88.507499,junction,0,0,0
n4571263580,n4571263580,,26.043696,90.645703,junction,0,0,0
n4571273951,n4571273951,,26.287773,90.795532,junction,0,0,0
n4571273955,n4571273955,,26.0477,90.788902,junction,0,0,0
n4571273962,n4571273962,,26.320474,90.808729,junction,0,0,0
n4571273968,n4571273968,,25.988002,90.785188,junction,0,0,0
n4571273975,n4571273975,,26.300754,90.807103,junction,0,0,0
n4571361791,n4571361791,,25.464568,91.885126,junction,0,0,0
n4571757469,n4571757469,,24.255601,92.301914,junction,0,0,0
n4571759015,n4571759015,,24.344362,92.302001,junction,0,0,0
n4571759019,n4571759019,,24.351197,92.301697,junction,0,0,0
n4571759020,n4571759020,,24.366425,92.300697,junction,0,0,0
n4571759029,n4571759029,,24.431524,92.310496,junction,0,0,0
n4571779629,n4571779629,,24.318699,91.999051,junction,0,0,0
n4571798411,n4571798411,,24.316445,91.992618,junction,0,0,0
n4571798416,n4571798416,,24.315961,91.993407,junction,0,0,0
n4571804123,n4571804123,,24.3125,91.989963,junction,0,0,0
n4571882367,n4571882367,,25.927499,92.693623,junction,0,0,0
n4571889985,n4571889985,,24.946101,92.67168,junction,0,0,0
n4571959085,n4571959085,,26.081599,92.976662,junction,0,0,0
n4571959290,n4571959290,,26.053053,93.001553,junction,0,0,0
n4571959301,n4571959301,,26.066006,92.982799,junction,0,0,0
n4571959303,n4571959303,,26.067006,92.977443,junction,0,0,0
n4571959305,n4571959305,,26.079628,92.976496,junction,0,0,0
n4571959313,n4571959313,,26.067283,92.959311,junction,0,0,0
n4580210248,n4580210248,,26.282338,90.607293,junction,0,0,0
n458985962,n458985962,,26.18448,91.666807,junction,0,0,0
n458986014,n458986014,,26.169828,91.672585,junction,0,0,0
n4605252024,n4605252024,,24.856578,92.273501,junction,0,0,0
n4605252033,n4605252033,,24.841434,92.262856,junction,0,0,0
n4605252076,n4605252076,,24.857388,92.273379,junction,0,0,0
n4605252080,n4605252080,,24.864297,92.28819,junction,0,0,0
n4607935100,n4607935100,,27.078012,88.627973,junction,0,0,0
n4607935150,n4607935150,,27.068135,88.621382,junction,0,0,0
n4611032148,n4611032148,,26.153055,88.180669,junction,0,0,0
n4611171500,n4611171500,,26.150588,88.174748,junction,0,0,0
n4613304872,n4613304872,,23.748877,91.201313,junction,0,0,0
n4621720043,n4621720043,,25.176896,90.507525,junction,0,0,0
n4622774243,n4622774243,,27.983119,94.688643,junction,0,0,0
n4622774589,n4622774589,,27.972316,94.686664,junction,0,0,0
n4631725203,n4631725203,,24.454107,92.531737,junction,0,0,0
n4633844641,n4633844641,,26.313184,88.373284,junction,0,0,0
n4636429203,n4636429203,,24.902512,92.297489,junction,0,0,0
n4636429244,n4636429244,,24.875247,92.253858,junction,0,0,0
n4636429246,n4636429246,,24.881835,92.250424,junction,0,0,0
n4636429253,n4636429253,,24.905662,92.261498,junction,0,0,0
n4636429282,n4636429282,,24.879232,92.330148,junction,0,0,0
n4636876445,n4636876445,,24.197532,91.834731,junction,0,0,0
n4640111847,n4640111847,,27.887507,96.044707,junction,0,0,0
n4643535018,n4643535018,,23.741771,91.160397,junction,0,0,0
n4643564541,n4643564541,,23.11609,91.526449,junction,0,0,0
n4643586739,n4643586739,,22.996648,91.649853,junction,0,0,0
n4643586757,n4643586757,,22.992503,91.653082,junction,0,0,0
n4643591869,n4643591869,,22.992441,91.653908,junction,0,0,0
n4643592131,n4643592131,,22.989306,91.703187,junction,0,0,0
n4643790795,n4643790795,,28.79886,94.272157,junction,0,0,0
n4646200593,n4646200593,,26.896874,95.577285,junction,0,0,0
n4658551922,n4658551922,,28.057915,96.978467,junction,0,0,0
n4668931738,n4668931738,,27.650966,94.889327,junction,0,0,0
n4668931739,n4668931739,,27.653904,94.890866,junction,0,0,0
n4685794748,n4685794748,,26.278933,93.894602,junction,0,0,0
n4685794970,n4685794970,,26.198964,93.905189,junction,0,0,0
n4685794991,n4685794991,,26.23995,93.978051,junction,0,0,0
n4685795045,n4685795045,,26.229131,94.033415,junction,0,0,0
n4685795047,n4685795047,,26.241684,93.976341,junction,0,0,0
n4685795139,n4685795139,,26.230482,93.908995,junction,0,0,0
n4722094948,n4722094948,,26.133981,91.792918,junction,0,0,0
n4723587838,n4723587838,,26.140324,91.796795,junction,0,0,0
n4724765016,n4724765016,,27.614833,94.767341,junction,0,0,0
n4724765017,n4724765017,,27.615779,94.768327,junction,0,0,0
n4724765290,n4724765290,,27.706526,94.856844,junction,0,0,0
n4724765291,n4724765291,,27.707327,94.858695,junction,0,0,0
n4726705267,n4726705267,,27.505063,94.583453,junction,0,0,0
n4726719180,n4726719180,,27.531937,94.688942,junction,0,0,0
n4726719491,n4726719491,,27.529378,94.682875,junction,0,0,0
n4726877279,n4726877279,,27.486729,94.710434,junction,0,0,0
n4726877288,n4726877288,,27.471133,94.702534,junction,0,0,0
n4726881983,n4726881983,,27.446862,94.720871,junction,0,0,0
n4726881985,n4726881985,,27.445792,94.721996,junction,0,0,0
n4726881987,n4726881987,,27.430343,94.738003,junction,0,0,0
n4726881993,n4726881993,,27.46932,94.70345,junction,0,0,0
n4726882191,n4726882191,,27.385715,94.783513,junction,0,0,0
n4726882223,n4726882223,,27.389567,94.864775,junction,0,0,0
n4729611297,n4729611297,,27.37381,94.795854,junction,0,0,0
n4738896123,n4738896123,,27.496393,95.24962,junction,0,0,0
n4738896160,n4738896160,,27.48263,95.251123,junction,0,0,0
n4738896809,n4738896809,,27.520006,95.355181,junction,0,0,0
n4740596435,n4740596435,,27.888086,96.021627,junction,0,0,0
n4740596570,n4740596570,,27.848864,95.887579,junction,0,0,0
n4750203025,n4750203025,,27.451636,94.958931,junction,0,0,0
n4750203032,n4750203032,,27.454167,94.962476,junction,0,0,0
n4750552829,n4750552829,,26.495374,88.317765,junction,0,0,0
n4750552837,n4750552837,,26.498277,88.318031,junction,0,0,0
n4750552842,n4750552842,,26.497526,88.325666,junction,0,0,0
n4750586280,n4750586280,,26.547055,88.33673,junction,0,0,0
n4750622991,n4750622991,,26.496411,88.263359,junction,0,0,0
n4750623179,n4750623179,,26.547005,88.334975,junction,0,0,0
n4750644205,n4750644205,,26.622669,88.438971,junction,0,0,0
n4750646404,n4750646404,,26.626009,88.44533,junction,0,0,0
n4756565874,n4756565874,,26.404092,89.465926,junction,0,0,0
n4758150132,n4758150132,,27.816392,96.03176,junction,0,0,0
n4758150231,n4758150231,,27.834266,96.012558,junction,0,0,0
n4758150273,n4758150273,,27.815538,96.031994,junction,0,0,0
n4867410009,n4867410009,,26.338213,92.733217,junction,0,0,0
n4871845630,n4871845630,,25.908494,91.877663,junction,0,0,0
n4871845636,n4871845636,,25.908624,91.880242,junction,0,0,0
n4875901084,n4875901084,,27.165964,88.635854,junction,0,0,0
n4875901100,n4875901100,,27.168798,88.637458,junction,0,0,0
n4875922980,n4875922980,,27.172062,88.664577,junction,0,0,0
n4885325314,n4885325314,,27.924044,95.764477,junction,0,0,0
n4885601044,n4885601044,,24.605929,92.319401,junction,0,0,0
n4890808105,n4890808105,,26.111255,91.765586,junction,0,0,0
n4898173042,n4898173042,,26.003659,90.327126,junction,0,0,0
n4900537515,n4900537515,,25.994657,90.186883,junction,0,0,0
n4900538724,n4900538724,,26.000019,90.193106,junction,0,0,0
n4900538760,n4900538760,,26.013658,90.213257,junction,0,0,0
n4900586532,n4900586532,,25.989285,90.181449,junction,0,0,0
n4904762626,n4904762626,,26.060007,90.786601,junction,0,0,0
n4904824358,n4904824358,,26.078164,90.754975,junction,0,0,0
n4904824362,n4904824362,,26.077378,90.755908,junction,0,0,0
n4904963307,n4904963307,,25.962477,90.639648,junction,0,0,0
n4904965640,n4904965640,,26.129378,90.681868,junction,0,0,0
